14029 	 14034 	 5
13966 	 13979 	 13
13966 	 13966 	 0
13966 	 14181 	 215
13966 	 14013 	 47
13966 	 13988 	 22
13966 	 14028 	 62
13966 	 14082 	 116
14082 	 14113 	 31
13966 	 13970 	 4
13966 	 14146 	 180
13966 	 13985 	 19
13967 	 13969 	 2
13969 	 13972 	 3
13968 	 13983 	 15
13969 	 13970 	 1
13969 	 14043 	 74
13969 	 14012 	 43
13969 	 13987 	 18
13969 	 13970 	 1
13970 	 13972 	 2
13972 	 13973 	 1
13969 	 13980 	 11
13969 	 13999 	 30
13969 	 13984 	 15
13969 	 13970 	 1
13970 	 13979 	 9
13969 	 13970 	 1
13970 	 14004 	 34
13970 	 13970 	 0
13970 	 13994 	 24
13970 	 13970 	 0
13970 	 14019 	 49
14019 	 14047 	 28
14047 	 14062 	 15
14062 	 14152 	 90
13970 	 13970 	 0
13970 	 13991 	 21
13970 	 13978 	 8
13970 	 14162 	 192
13970 	 14105 	 135
13970 	 13984 	 14
13970 	 13971 	 1
13970 	 13976 	 6
13970 	 14075 	 105
13970 	 14020 	 50
14020 	 14160 	 140
13970 	 14035 	 65
13970 	 13973 	 3
13973 	 14000 	 27
14000 	 14001 	 1
13970 	 13999 	 29
13970 	 14057 	 87
13970 	 13990 	 20
13990 	 13993 	 3
13971 	 13986 	 15
13971 	 13971 	 0
13915 	 13916 	 1
13915 	 14008 	 93
13915 	 13936 	 21
13915 	 13992 	 77
13992 	 14019 	 27
13915 	 14007 	 92
13914 	 13991 	 77
13914 	 13948 	 34
13914 	 13934 	 20
13914 	 14015 	 101
13914 	 13951 	 37
13951 	 14064 	 113
13915 	 13969 	 54
13915 	 14041 	 126
14041 	 14218 	 177
14218 	 14227 	 9
13914 	 13916 	 2
13914 	 13972 	 58
13914 	 13998 	 84
13914 	 14067 	 153
13914 	 14062 	 148
14062 	 14144 	 82
13914 	 13950 	 36
13913 	 14033 	 120
14033 	 14069 	 36
14069 	 14076 	 7
13913 	 13949 	 36
13914 	 13951 	 37
13914 	 13915 	 1
13915 	 13945 	 30
13914 	 13914 	 0
13913 	 13914 	 1
13914 	 13962 	 48
13913 	 14200 	 287
13913 	 14026 	 113
13913 	 13915 	 2
13913 	 13913 	 0
13913 	 13913 	 0
13913 	 13913 	 0
13913 	 13936 	 23
13913 	 13913 	 0
13910 	 13924 	 14
13911 	 13911 	 0
13911 	 13911 	 0
13911 	 13913 	 2
13911 	 13923 	 12
13912 	 13912 	 0
13912 	 13923 	 11
13912 	 13912 	 0
13909 	 13959 	 50
13909 	 13913 	 4
13910 	 14092 	 182
13910 	 13910 	 0
13910 	 13910 	 0
13910 	 13912 	 2
13910 	 13912 	 2
13912 	 13944 	 32
13910 	 13910 	 0
13910 	 13926 	 16
13909 	 13909 	 0
13909 	 13927 	 18
13909 	 13930 	 21
13909 	 13937 	 28
13909 	 14233 	 324
13909 	 13934 	 25
13909 	 13927 	 18
13909 	 13971 	 62
13909 	 14007 	 98
13909 	 14015 	 106
13909 	 13998 	 89
13908 	 13983 	 75
13908 	 14061 	 153
13908 	 13908 	 0
13908 	 13908 	 0
13908 	 13908 	 0
13908 	 13908 	 0
13908 	 13951 	 43
13908 	 13908 	 0
13908 	 13910 	 2
13908 	 13913 	 5
13909 	 13985 	 76
13908 	 13929 	 21
13924 	 13976 	 52
13924 	 14001 	 77
13924 	 13942 	 18
13924 	 13986 	 62
13924 	 14049 	 125
14049 	 14075 	 26
13924 	 14040 	 116
13923 	 13945 	 22
13923 	 13928 	 5
13928 	 13937 	 9
13937 	 13944 	 7
13944 	 13948 	 4
13948 	 13964 	 16
13923 	 13957 	 34
13923 	 13943 	 20
13923 	 13928 	 5
13923 	 13929 	 6
13923 	 13984 	 61
13923 	 14018 	 95
13922 	 14007 	 85
14007 	 14022 	 15
14022 	 14036 	 14
14036 	 14058 	 22
13923 	 13923 	 0
13922 	 13922 	 0
13922 	 13957 	 35
13922 	 13922 	 0
13922 	 14189 	 267
13922 	 13930 	 8
13922 	 13987 	 65
13922 	 13948 	 26
13922 	 13980 	 58
13980 	 14005 	 25
14005 	 14006 	 1
14006 	 14025 	 19
14025 	 14036 	 11
14036 	 14040 	 4
14040 	 14042 	 2
14042 	 14047 	 5
14047 	 14188 	 141
13921 	 13979 	 58
13921 	 13921 	 0
13921 	 13948 	 27
13920 	 13925 	 5
13925 	 13942 	 17
13942 	 13994 	 52
13921 	 13935 	 14
13921 	 14008 	 87
13921 	 14007 	 86
14007 	 14239 	 232
14239 	 14239 	 0
13921 	 13935 	 14
13921 	 14083 	 162
14083 	 14120 	 37
13920 	 13980 	 60
13920 	 13920 	 0
13920 	 13973 	 53
13920 	 13922 	 2
13919 	 13965 	 46
13919 	 14088 	 169
13920 	 14074 	 154
13920 	 14166 	 246
13920 	 13979 	 59
13918 	 14011 	 93
13918 	 13918 	 0
13918 	 13918 	 0
13918 	 13918 	 0
13918 	 14124 	 206
13917 	 13921 	 4
13917 	 14064 	 147
14064 	 14064 	 0
13917 	 13967 	 50
13967 	 14141 	 174
14141 	 14162 	 21
13917 	 13924 	 7
13924 	 13970 	 46
13970 	 13970 	 0
13970 	 13971 	 1
13917 	 13943 	 26
13943 	 14053 	 110
13917 	 13917 	 0
13917 	 14043 	 126
13916 	 14022 	 106
14022 	 14049 	 27
14049 	 14071 	 22
14071 	 14122 	 51
13916 	 13943 	 27
13943 	 13963 	 20
13916 	 14040 	 124
13916 	 13917 	 1
13916 	 14050 	 134
13916 	 13934 	 18
13916 	 13924 	 8
13916 	 13998 	 82
13931 	 13931 	 0
13931 	 13934 	 3
13931 	 14120 	 189
13931 	 13931 	 0
13931 	 13973 	 42
13973 	 14062 	 89
13931 	 13944 	 13
13931 	 13979 	 48
13931 	 13931 	 0
13931 	 14217 	 286
13933 	 13983 	 50
13983 	 13983 	 0
13983 	 14063 	 80
14063 	 14083 	 20
13932 	 13966 	 34
13966 	 14133 	 167
14133 	 14180 	 47
13931 	 13970 	 39
13931 	 13958 	 27
13934 	 13956 	 22
13934 	 13959 	 25
13934 	 13987 	 53
13929 	 13997 	 68
13997 	 14081 	 84
13929 	 13930 	 1
13930 	 14041 	 111
13930 	 13941 	 11
13930 	 13938 	 8
13930 	 13959 	 29
13930 	 14008 	 78
13930 	 13930 	 0
13930 	 13976 	 46
13928 	 13949 	 21
13928 	 13929 	 1
13928 	 14064 	 136
13928 	 14225 	 297
13928 	 13998 	 70
13928 	 13934 	 6
13928 	 13928 	 0
13929 	 13929 	 0
13929 	 13929 	 0
13929 	 13929 	 0
13929 	 13966 	 37
13929 	 13966 	 37
13966 	 14047 	 81
13929 	 14159 	 230
13929 	 13937 	 8
13937 	 13980 	 43
13929 	 13948 	 19
13929 	 13930 	 1
13929 	 13934 	 5
13924 	 14005 	 81
13924 	 14183 	 259
13924 	 13952 	 28
13925 	 14008 	 83
13925 	 13948 	 23
13948 	 13951 	 3
13925 	 14166 	 241
13925 	 13928 	 3
13926 	 13929 	 3
13926 	 13926 	 0
13927 	 14061 	 134
13927 	 13951 	 24
13927 	 14077 	 150
13927 	 14122 	 195
13927 	 13980 	 53
13980 	 14063 	 83
13928 	 13987 	 59
13928 	 13970 	 42
13940 	 14006 	 66
13938 	 13942 	 4
13938 	 13996 	 58
13938 	 14019 	 81
13938 	 13938 	 0
13938 	 13951 	 13
13938 	 14080 	 142
14080 	 14147 	 67
13938 	 13943 	 5
13938 	 13945 	 7
13938 	 13941 	 3
13938 	 14000 	 62
13938 	 13966 	 28
13941 	 13973 	 32
13941 	 13957 	 16
13941 	 13990 	 49
13990 	 14019 	 29
13941 	 14005 	 64
14005 	 14027 	 22
14027 	 14040 	 13
13941 	 13991 	 50
13991 	 13992 	 1
13941 	 13945 	 4
13941 	 13948 	 7
13941 	 13941 	 0
13941 	 14061 	 120
14061 	 14062 	 1
14062 	 14062 	 0
14062 	 14063 	 1
14063 	 14067 	 4
14067 	 14081 	 14
13941 	 13950 	 9
13940 	 13942 	 2
13941 	 13977 	 36
13940 	 13944 	 4
13937 	 13938 	 1
13937 	 13943 	 6
13943 	 13963 	 20
13937 	 14146 	 209
14146 	 14148 	 2
13936 	 13937 	 1
13937 	 13937 	 0
13937 	 13937 	 0
13937 	 13937 	 0
13937 	 13937 	 0
13937 	 13937 	 0
13937 	 13937 	 0
13937 	 13943 	 6
13943 	 13945 	 2
13938 	 13943 	 5
13938 	 13973 	 35
13938 	 13942 	 4
13937 	 14035 	 98
13937 	 14022 	 85
13936 	 13941 	 5
13935 	 13957 	 22
13957 	 13978 	 21
13978 	 13979 	 1
13979 	 13986 	 7
13936 	 14229 	 293
13936 	 13936 	 0
13936 	 14021 	 85
13936 	 13945 	 9
13935 	 13935 	 0
13935 	 14222 	 287
13936 	 13936 	 0
13936 	 13936 	 0
13936 	 13942 	 6
13936 	 13936 	 0
13936 	 13936 	 0
13936 	 13966 	 30
13936 	 14209 	 273
13936 	 13970 	 34
13936 	 14141 	 205
13936 	 13936 	 0
13936 	 13936 	 0
13936 	 13936 	 0
13936 	 13966 	 30
13966 	 14133 	 167
13934 	 13984 	 50
13934 	 13947 	 13
13934 	 13944 	 10
13934 	 14041 	 107
13934 	 13942 	 8
13934 	 13970 	 36
13970 	 13973 	 3
13973 	 13986 	 13
13934 	 14152 	 218
13934 	 13936 	 2
13935 	 13969 	 34
13935 	 13977 	 42
13935 	 13935 	 0
13935 	 13935 	 0
13935 	 13989 	 54
13935 	 13936 	 1
13887 	 13887 	 0
13887 	 13888 	 1
13886 	 13937 	 51
13885 	 13924 	 39
13885 	 13912 	 27
13886 	 13912 	 26
13912 	 13937 	 25
13886 	 13886 	 0
13886 	 13892 	 6
13889 	 13889 	 0
13889 	 13889 	 0
13889 	 13889 	 0
13889 	 13889 	 0
13889 	 13910 	 21
13889 	 13915 	 26
13889 	 13915 	 26
13889 	 13964 	 75
13889 	 14078 	 189
14078 	 14175 	 97
13888 	 14199 	 311
13888 	 13899 	 11
13899 	 13908 	 9
13888 	 13888 	 0
13888 	 13888 	 0
13888 	 13901 	 13
13888 	 14152 	 264
13887 	 13916 	 29
13916 	 13929 	 13
13929 	 13934 	 5
13934 	 13944 	 10
13887 	 13889 	 2
13887 	 14029 	 142
13887 	 13980 	 93
13888 	 13932 	 44
13932 	 13941 	 9
13941 	 13945 	 4
13945 	 13952 	 7
13952 	 13985 	 33
13887 	 13918 	 31
13918 	 13918 	 0
13918 	 14039 	 121
13881 	 14060 	 179
13881 	 14188 	 307
13881 	 13881 	 0
13881 	 14077 	 196
13881 	 13881 	 0
13881 	 13955 	 74
13880 	 14189 	 309
13881 	 14015 	 134
13880 	 13902 	 22
13902 	 13917 	 15
13917 	 13921 	 4
13921 	 13932 	 11
13932 	 13943 	 11
13943 	 13986 	 43
13986 	 14046 	 60
13880 	 13895 	 15
13880 	 13949 	 69
13949 	 13980 	 31
13880 	 14130 	 250
13880 	 13896 	 16
13896 	 14026 	 130
14026 	 14079 	 53
13880 	 13909 	 29
13909 	 13960 	 51
13880 	 13917 	 37
13917 	 13922 	 5
13922 	 13922 	 0
13922 	 13952 	 30
13952 	 13959 	 7
13959 	 13965 	 6
13965 	 13984 	 19
13984 	 13992 	 8
13992 	 14011 	 19
14011 	 14035 	 24
14035 	 14035 	 0
14035 	 14055 	 20
14055 	 14056 	 1
14056 	 14056 	 0
14056 	 14056 	 0
14056 	 14058 	 2
14058 	 14060 	 2
14060 	 14082 	 22
14082 	 14091 	 9
14091 	 14093 	 2
14093 	 14094 	 1
14094 	 14095 	 1
14095 	 14097 	 2
14097 	 14107 	 10
14107 	 14122 	 15
14122 	 14126 	 4
14126 	 14134 	 8
14134 	 14139 	 5
14139 	 14149 	 10
14149 	 14151 	 2
14151 	 14163 	 12
14163 	 14204 	 41
13880 	 13880 	 0
13880 	 13880 	 0
13880 	 13880 	 0
13885 	 14229 	 344
13885 	 14139 	 254
13885 	 13895 	 10
13884 	 13889 	 5
13889 	 13908 	 19
13908 	 13909 	 1
13909 	 13922 	 13
13922 	 13937 	 15
13885 	 13885 	 0
13885 	 13885 	 0
13882 	 13889 	 7
13882 	 13904 	 22
13904 	 13906 	 2
13906 	 13916 	 10
13882 	 13916 	 34
13916 	 13986 	 70
13882 	 13922 	 40
13882 	 13882 	 0
13882 	 13882 	 0
13882 	 13882 	 0
13882 	 13882 	 0
13882 	 13882 	 0
13882 	 13886 	 4
13886 	 13908 	 22
13882 	 13885 	 3
13894 	 13983 	 89
13894 	 13916 	 22
13916 	 13971 	 55
13894 	 13899 	 5
13894 	 13959 	 65
13895 	 13958 	 63
13958 	 14140 	 182
13895 	 13895 	 0
13895 	 14104 	 209
13895 	 13903 	 8
13903 	 13920 	 17
13895 	 13928 	 33
13895 	 13949 	 54
